
saxony	նուրբ բրդյա գործվածք
saxon	սաքս, անգլո-սաքս, սաքսոնացի, սաքսոնական լեզու
saxophone	սաքսոֆոն
saying	ասացված, առած
say-so	հաստատում, հայտարարություն, վերջնական կարծիք
say	ասել, I ~ ! - լսիր, հայտնել, արտահայտել, արտասանել, կարծիք, արտահայտվելու հերթ, tohave one's ~ - կարծիք հայտնել
scabbard	պատյան, պատյանը դնել
scabby	կեղանքով ծածկված, քոսոտ, անպետք
scabrous	խորդուբորդ, անհարթ, ծանր, դժվարինանպարկեշտ, լպիրշ, անվայելուչ
scab	գործադուլաբեկ, շտրայկբրեխեր, դավաճան, սրիկա, կեղ, գոնջ, քոս, ծախու
scaffolding	փայտամած, լաստակ (շենքի)
scaffold	փայտամած, լաստակ, կառափնարան, տախտակամած, տրիբունա (նաեվ շինել)
scalawag	սրիկա, ստահակ, խաբեբա
scald	այրվածք(շոգիով, եռջրով), խաշ(վ)ել, այր(վ)ել
scaled	թեփուկավոր, թեփավոր, նստվածքով  ծածկված
scale	մասշտաբ, չափացույց, ցուցնակ, գամմա, համրանքի սիստեմ, աստիճան, կշռաթաթ, կշռանժար, կշեռք, թեփուկ(ձկան), թեփ(մաշկի), նստվածք
scallop	խեցի
scalp	գլխամաշկ, գլխամաշկել, չարաշահել հարստանալ, հարստություն դիզել
scaly	թեփուկով ծածկված, թեփուկավոր
scamper	արագ վազք, արագանուշադիր ընթերցում, շտապարագ քայլել, փախչել
scamp	սրիկա, անպիտանանարգ մարդ, անփույթ աշխատել
scandalize	վրդովել, վիրավորել, խայտառակել
scandalmonger	բամբասող
scandaluos	խայտառակ, խայտառակիչ, վիրավորական
scandal	խայտառակություն, բամբասանք, անարժան մարդ, սկանդալ, ամոթաբեր կռիվ
scandinavian	սկանդինավ, Սկանդինավիայի բնիկ, սկանդինավյան լեզուներ
scanty	աղքատիկ, սահմանափակ, խղճուկ
scant	աղքատիկ, խղճուկ, սակավ
scan	տվյալների հաջորդաբար ընթերցումը
scapegoat	քավության նոխազ
scapegrace	դատարկաշրջիկ, ստահակ, փուչ մարդ
scaramouch	անպիտան՝ խուչ մարդ
scarcely	հազիվ, հազիվ թե, դժվար, ոչ բոլորովին, համարյա թե չ...
scarce	սակավ, քիչ քանակով, հազվագյուտ հազիվ
scarcity	սակավություն, պակասություն, հազվադեպություն
scarecrow	խրտվիլակ
scaremonger	խուճապարար, պանիկյոր
scare	ահ, սարսափ, խուճապ, վախեցնել, խրտնեցնել
scarf	վզպատ, շարֆ, կաշնե, վզկապ, մահուդ, ծածկոց (սեղանի)
scarlet	ալ կարմիր գույն, ալ, ալկարմիր
scarp	զառիվայր լանջ, թեքլանջ, դարալանջլեփ
scary	ահավոր, սարսափ ազդող, վախկոտ, երկչոտ
scar	սպի, սպիանալ, կպչել (վերքի մասին), ժայռ, քարափ, ապառաժ, խութ
scathe	վնաս, վնաս պատճառել. without~ անվնաս
scathless	անվնաս, չվնասված
scatter-brained	թեթևամիտ, թեթևսոլիկ
scatter-brain	թեթև սոլիկ, թեթևամիտ մարդ
scattered	ցրված, առանձին, անջատ, ցրիվ եկած (ամպերի մասին)
scatter	ցրել, շաղ տալ, ցանել, թափել (որեվէ բան), ցայտեցնել, բաժանել, վատնել,   ցրվել
scatter-	ցրել, շաղ տալ, ցիրուցան անել
scavenger	աղբահան, աղբահավաք
scavenge	աղբը հավաքել (փողոցներից)
scavenging	աղբահանություն, աղբ հավաքելը
scenario	սցենար
scene-painter	նկարիչ-դեկորատոր
scenery	ընդհանուր տեսարան, պատկեր, բնապատկեր, դեկորացիա, բեմանկար
scene-shifter	բեմի բանվոր
scene	գործողության վայր, ասպարեզ, տեսարժան, պատահար, կռիվ, տեսարան
scenic	գեղատեսիլ, թատերական, բեմական
scent	հոտ, բուրմունք, օծանելիք, դուխի, հոտառություն, հոտոտել, օծանել, հետքով գնալ
sceptical	սկեպտիկ, թերահավատ մարդ
scepticism	թերահավատություն, կասկածանք սկեպտիցիզմ
sceptic	սկեպտիկ, թերահավատ մարդ
sceptre	արքայական գավազան
schedule	ցանկ, կատալոգ, դասատախտակ, ցուցակագրել, պլանավորել, գույքացուցակ
schemer	ինտրիգան, բանսարկու, խարդավանիչ ծրագրիչ, պրոժեկտյոր
scheme	սխեմա, ուրվագիծ, կոնսպեկտ, պլան, նախագիծ, դիագրամ, նախագիծ կազմել
scheming	կռվամոլ, խառնակիչ
schismatic	հերձվածող, աղանդավոր
schism	հերձված, աղանդ, հերետիկոսություն
scholarly	բազմագիտակ, բազմուսում, գիտուն
scholarship	գիտություն, թոշակ
scholar	գիտնական, գիտուն, սովորող, թոշակառու (ուսանող)
scholastic	սխոլաստ, մանրակրկիտ մարդ
school-bok	դպրոցական դասագիրք
schoolboy	դպրոցական տղա, աշակերտ
schoolfellow	դպրոցական ընկեր
schoolgirl	դպրոցական աղջիկ, աշակերտուհի
schoolhouse	դպրոցի շենք
schooling	ուսում, կրթություն, դասավանդում, ուսուցում, հանդիմանություն, խրատ
school-ma'am	ուսուցչուհի
schoolman	ուսուցիչ, սխոլաստ
schoolmaster	ուսուցիչ, մանկավարժ, դպրոցի տնօրեն, դասավանդել
school-mate	դպրոցական ընկեր, ուսումնակից
schoolmistress	ուսուցչուհի
schoolroom	դասարան, դասասենյակ
school-teacher	դպրոցի դասատու, ուսուցիչ
school-time	պարապմունքների ժամերը
school-yard	խաղադաշտ, սպորտի դաշտ
school	դպրոց, դասարան, ուսումնական, վտառ (ձկների)
schooner	երկկահմ առագաստանավ, ֆուրգոն, մեծ բաժակ
schwa	չեզոք ձայնավոր
science	գիտություն, գիտության ճյուղ,  exact ~ - ճշգրիտ գիտություն
scientific	գիտական, հմուտ
scientist	գիտնական
scimitar	կեռ սուր (արևելյան ձի)
scintillate	կայծկլտալ, փայլել, առկայծել, շողշողալ
scintillation	փայլում, շողում, բռնկում
scintilla	կայծ. not a~of ոչ մի կաթիլ
scion	հաջորդ, հետնորդ, շառավիղ, ժառանգ ընձյուղ, շիվ
scissors	մկրատ
scissor	մկրատով կտրել, մկրատել
scoffer	ծաղրող, ծաղր անող
scoff	ծաղրանք, ծաղր, ծաղրել
scolding	խիստ հանդիմանություն, շշպռանք
scold	կռվարար կին, հանդիմանել, կշտամբել
sconce	գլուխ, քյալլա
scon(e)	ցորենի կամ վարսակի բլիթ
scoop	շերեփ, գդալիկ, փորվածք, մեծ խաղագումար, շերեփահանել
scooter	ինքնաշարժ խաղալիք, առագաստանավակ, սկուտեր, մոտոռոլեր
scoot	տեղից պոկվելվեր թռչել, փախչել փախուստ տալ
scope	տեսադաշտ, հորիզոն, գործունեություն, շրջանակ, իրազեկություն
scorbulic	լնդախտային հիվանդ
scorcher	շոգ օր, քյալլագյոզ վարորդ
scorching	այրող, կիզիչ, ոչնչացնող
scorch	մակերեսային այրվածք, այրել, վառել, խանձվել, ծռվել, սլանալ
scorer	մարկյոր, միավորները հաշվող անձ
score	միավորների հաշիվ, նշան, հաջողություն, շատություն, շահել
scornful	արհամարհական, ծաղրական
scorn	արհամարհանք, ծաղրանք, արհամարհել, անտեսել
scorpion	կարիճ
scotchman	շոտլանդացի
scotchwoman	շոտլանդացի կին
scotch	շոտլանդերեն, շոտլանդական օղի the~ շոտլանդացիներ, մակակտրվածք, սեպ, վիրավորել, շարքից հանել, ոչնչացնել
scot-free	անվնաս, անպատիժ
scotia	Շոտլանդիա
scotland yard	Սկոտլանդ Յարդ (անգլիական ոստիկանություն)
scotland	Շոտլանդիա, շոտլանդացի, շոտլանդական
scotsman	շոտլանդացի
scots	շոտլանդերեն, շոտլանդական
scottish	շոտլանդացիներ
scot	շոտլանդացի հարկ, տուրք
scoundrel	սրիկա, ստոր անարգ մարդ, սինլքոր, անպիտան
scourge	մտրակ, խարազան, դժբախտություն պատուհաս, պատիժ, մտրակել, պատժել
scour	մաքրում, մաքրելը, մաքրել, վազվզելթափառել, չափչփել, սանրել(անտառը)
scouting	հետախուզություն, հետախուզելը
scout	հետախույզ, հետազոտող, տղա, հետախուզել, զայրույթով արհամարհանքով մերժել
scowl	մռայլվել, խոժոռվել (at, on)
scow	լաստանավ
scrabble	խզբզոց, ճանկռել, չանգռել, քերծել քերել, խզբզել
scraggily	անկարգ, անկանոն, խառնաշփոթ կերպով
scraggly	գզգզված, խճճված, փռչոտ, խառնակ անկարգ
scraggy	նիհար, վտիտ, ոսկրոտ
scrag	կախաղան հանել, նիհարկմախքացած մարդ
scrambled eggs	կաթնաձվածեղ
scramble	խառնակռիվ, մագլցում, կռվել, կաթնաձվածեղ սարքել
scram	ծլկել, փախչել
scrannel	ճռռացող, ճռռան, նիհար, վտիտ, խղճուկ
scrap-book	ալբոմ
scrape-penny	կծծի՝ շատ ժլատ մարդ
scraper	քերիչ, քերոց, երկաթյա քերիչ
scrape	ճանկռվածք, քերծվածք, դժվարություն, տհաճ դրություն, մաքրում, քերել, քս(վ)ել(against), ճնկճնկացնել, քերելով հարմարացնել, ժլատություն անել, տնտեսել
scrap-heap	կույտ, աղբակույտ
scrappy	կցկտուր, անկապ, հատուկտոր, կտորտանքներից բաղկացած, կռվարար
scrap	կտոր, պատառ, լաթ, կռճոնք, երկտող, կտրվածք, սկանդալ, ծեծկռտոց
scratchy	անշնորհք, անհմուտ, կոպիտ, ճանկռտող, պատահական, հավաքական, հավաքածւ
scratch	ճանկռվածք, ստորագրություն, պատահական, խայտաբղետ, կորելը, քորում, ԷՀՄ-ի հիշողության 'մաքրումը', ջնջել
scrawl	խզբզոց, խզբզել
scrawny	նիհար, վտիտ, ոսկրոտ
screamer	սենսացիոն վերնագիր, ցնցող բան  խիստ զվարճալի դեպք, բացականչական նշան
screaming	աղաղակող, աչք ծակող, կոմիկական, ծիծաղելի
screamy	ճղճղան, ծղրտան, հիստերիկ
scream	սուր ճիչ, սաստիկ զվարճալի բան, ճչալ, գոռալ, սուլել
screech-owl	բվեճ, ճչող բու
screech	ճչալ, գոռալ, ծղրտալ
screek	ճիչ, ճռռոց, ճչալ, ճռռալ
screen	շիրմա, առաջակալ, էկրան, վահանակ, վարագույր, ծածկոց, ցուցադրել
screw-ball	խև, խելառ, խենթ
screwdriver	պտուտակահան, պտուտակիչ
screwed	պտուտակված, պտուտակով ամրացված
screw-nut	պտուտակամեր, պնդօղակ
screw	պտուտակ, պրոպելլեր, աշխատավարձ, պտտվել, ժլատ կծծի մարդ
scribbler	գրչակ, թուղթ մրոտող
scribble	խզբզագիր, խզբզոց
scribe	գրագետ մարդ, գրող, գրագիր, արտագրող, ընդօրինակող
scrimmage	ծեծկռտոց, խառնակռիվ
scrimpy	աղքատիկ, ողորմելի, սակավ, անբավարար
scrimshank	պարտականություններից խույս տալ
scriptural	բիբլիական, աստվածաշնչական
scripture	սուրբ գիրք, աստվածաշունչ
script	ձեռագիր, պիեսի տեքստը,  ֆիլմի սցենար, նոտրագիր
scrip	ստացական, անդորրագիր, թղթի կտոր
scrivener	նոտար
scrolling	էկրանի լուսամուտի պատկերի ուղղաձիգ եվ հորիզոն. տեղաշարժումը
scroll	փաթաթ, գալար(մագաղաթի), ցուցակ ոլորազարդ, պարուրազարդ
scroop	ճռռոց, ճռռալ, ճռճռալ
scrouge	խռնվել, խմբվել
scrubber	քերիչ
scrubby	ցածրահասակ, կարճլիկ
scrubwoman	հավաքարարուհի, օրավարձու բանվորուհի
scrub	խոզանակով մաքրել, թփուտ, մացառ, կարճահասակ կենդանի, չնչին մարդ
scruff	օձիքից բռնել
scrumptious	սքանչելի, հիանալի, սքանչելի
scrunch	ճռթոց, ճարճատյուն
scruple	տատանում, վարանում, տատանվել, ամաչել, քաշվել, չհամարձակվել
scrupulous	բծախնդիր, բարեխիղճ, մանրաստույգ, մանրակրկիտ
scrutineer	վերահսկիչ, հսկիչ
scrutinize	զննել, քննել, մանրամասն ուսումնասիրել
scrutiny	զննող հայացք, ընտրության արդյունքների ստուգում
scud	սրընթաց վազք, հողմավար ամպեր սլանալ, նետվել, խոյանալ, սահել
scuffle	կռիվ, ծեծ, կռվել
scuff	մաշիկ
scullery	ամանները լվալու տեղ (խոհանոցի կին)
scull	նավախելի թիմիաթի նավակ, մի թիակով թիավարել, բայդարկա
sculptor	քանդակագործ
sculpture	քանդակագործություն, արձան, քանդակել, քանդակներով զարդարել
sculp	քանդակել, արձանագործել
scummy	փրփրակալած
scum	փրփուր, քափ, տականքներ, փրփրել քափը քաշել
scurf	թեփ(գլխի մաշկի)
scurrility	կոպիտանվայել կատակ
scurrilous	կոպիտ, վիրավորական
scurry	վազվզոց, իրարանցում, վազվզել
scurvied	լնդախտով հիվանդ, լնդախտային
scurvy	լնդախտ
scutage	վահանատուրք
scutcheon	զինանշանի վահանակ
scutter	փախչել, ծլկվել
scuttle-bult 	խմելու ջրի տակառ
scuttle	ածուխի դույլ կամ արկղ, ածուխի քանակը, շտապ՝ փութկոտ քայլվածք, արագընթաց փախուստ
scythe	գերանդի, հնձել, հարել(խոտը)
seaboard	ծովի ափ, ծովամերձ շրջան ծովափնյա
sea-borne	ծովով՝ ծովային ճանապարհով փոխադրվող
sea-born	ծովի ափ, ծովափ, 
sea-calf	փոկ, խովաշուն
sea-dog 	փորձված նավաստի, փովագայլ
seafarer	նավաստի, ծովագնաց
seafaring	նավաստու զբաղմունք, նավագնացություն, 
sea-girt	ծովով շրջապատված
seagoing	օվկիանոսային հեռավոր ծովագնացության
sea-gull	ծովաորոր
sea-horse	ծովաձի, ձիաձուկ
sealery	փոկերի և ծովարջերի պառկելատեղ
sealing-wax	զմուռս, կնքամոմ
seal-ring	կնիքով մատանի
sealskin	ծովարջի մորթի, փոկի կաշի
seal	կնիք, պլոմբ, մեկուսիչ, կնքել, կնիք դնել, փակել, դրոշմել, փոկ, ծովաշուն. ծովարջ, ծովարջիմորթի
seamaid	ջրահարս
seamanship	ծովագնացական արվեստ, նավարկելու արվեստ
seaman	նավաստի, ծովագնաց
seamark	առափնյա նշան, փարոս
sea-mew	ծովորոր
seamstress	դերձակուհի
seamy	անդուրեկան, անհրապույր, կարերը դեպի դուրս
seam	կար, կարատեղ, սպի, կարել, կնճիռներով ծածկ(վ)ել
sea-plane 	հիդրոպլան, հիդրոինքնաթիռ
seaport	ծովային նավահանգիստ
searching	մանրազնին, զննող, զննական
search-light	լուսարձակ, լուսարձակի ճառագայթ
search-warrant	խուզարկության իրավունքի օրդեր
search	որոնում, խուզարկություն, որոնել, փնտրել, հետազոտել
sear	այրվածք, չոր, թառամած, խանձել, այրել, բթացնել(ցավը), չորացնել
seascape	ծովանկար
seashore	ծովափ, ծովեզր
seasickness	ծովախտ
seasick	ծովախտով տառապող
seaside	ծովեզր, ծովափ, ծովեզրյա
seasonable	ժամանակին, տեղին, սեզոնին, հարմար
seasonal	սեզոնային
seasoned	երկար պահելով բարելավված, հնորակ(գինի), կոփված, փորձված
seasoning	համեմունք
season	տարվա եղանակ, սեզոն, սեզոնային, հասունանալ, հնացնել, կոփել, համեմել, համեմունք գցել, հետաքըրքիր դարձնել, մեղմացնել
seat	նստոց, աթոռ, նստեցնել, տեղավորել, գտնվելու տեղ, օջախ, ընկած լինել
sea-wall	ամբարտակ, ծովապատնեշ
seawards	ծովի ուղղությամբ, դեպի ծով
seaward	ծովի ուղղությամբ, դեպի ծովն ուղղված
seaweed	ջրիմուռ, լոռ
seaworthy	նավագնացության համարպիտանի, լավ
sea	ծով, օվկիանոս, ծովային ալիք, ծովային, ծովափնյա
secant	հատող գիծ
secede	դուրս գալ կազմից, անջատվել
secession	կազմից դուրս գալը, անջատում
secluded	առանձնացած, առանձին, մեկուսի
seclude	առանձնացնել, մեկուսացնել, անջատել
seclusion	առանձնացում, մեկուսացում
seclusive	մենության ձգտող, մեկուսացնող
secondary	երկրորդական, ստորադաս, կողմնակի, միջնակարգ
second-best	երկրորդ տեսակի
second-class	երկրորդ կարգի
seconder	առաջարկությունը պաշտպանող անձ
second-hand	գործածված, բանեցրած
second-rate	երկրորդ կարգի, միջակ
second	վայրկյան, ակնթարթ, պահ, հաջորդ ըստ աստիճանի, երկրորդ, մարտավկա, պաշտպանել, աջակցել
secrecy	գաղտնիություն. in strict~խիստ գաղտնի, գաղտնապահություն
secretaire	սեկրետեր, գրասեղան
secretarianism	հերձվածողություն, աղանդավորություն
secretarian	հերձվածող, աղանդավոր
secretariat(e)	քարտողարություն, քարտողարական կազմ
secretary	սեկրետեր, գրասեղան
secrete	արտազատել
secretion	սեկրեցիա, արտազատություն, գեղձազատություն
secret	գաղտնիք, գաղտնի, թաքուն, ծածկամիտ
sectional	սեկցիոն, տեղական, քանդովի
section	հատված, մաս, բաժին, դրվագ, շրջան, տեղամաս, կտրվածք
sector	սեկտոր, արտահատ, հատված, բաժին մաս
sect	հերձված, աղանդ
secularize	աշխարհականացնել, աշխարհիկ դարձնել
secular	աշխարհիկ, դարավոր
secure	անվտանգ, հուսալի, համոզված, հաստատուն, ապահովել, երաշխավորել, հավաստիացնել
security	անվտանգություն, երաշխավորում, երաշխիք, արժեթղթեր
sedan	փակ ավտոմեքենա, պատգարակ, կրելի բազկաթոռ
sedate	հանդարտ, հավասարակշիռ, ծանրաբարո
sedative	ցավը մեղմացնող, հանգստացնող
sedentary	նստակյաց, երկար նստել
sediment	նստվածք, տիղմ, նստվածքաշերտ
sedition	խռովության՝ ապստամբության կոչ
seditious	խռովարար, ապստամբ
seduce	գայթակղեցնել, հրապուրելով տիրանալ(կնոջը), հրապուրել, գայթակղել
seduction	հրապուրանք, գայթակղություն
seductive	գայթակղիչ, հրապուրիչ
sedulity	ջանասիրություն, աշխատասիրություն
sedulous	ջանասեր, աշխատասեր
seed-bed	ջերմոց
seeder	սերմնացան, սերմնացան մեքենա մրգի կորիզները հանելու մեքենա
seeding-machine	սերմնացան մեքենա
seedling	սերմնաբույս, սածիլ
seedsman	սերմնավաճառ, սերմնացան
seed-time	ցանքի՝ ցանք կատարելու ժամանակ
seedy	սերմով լի, սերմակալած, մաշված, քրքրված
seed	սերմ, հատիկ, սերմացու, սերունդ, ցանել,
seeing	նկատի առնելով, հաշվի առնելով, քանի որ
seek	փնտրել, որոնել, ջանալ, աշխատել, փորձել, to ~ after - ձգտել
seemingly	ըստ երեվույթին
seeming	թվացող, կարծեցյալ, երեվակայական կեղծ, շինծու
seemly	պատշաճ, վայելուչ
seem	թվալ, երեվալ
seen	տեսնել, նկատել, նայել, հանդիպել, հասկանալ, ուղեկցել
seepage	դուրս, ներծծվող ջուր
seep	աղբյուր, ծորել, հոսել
seesaw	արասնգի, տրնկոզի
seeth	եռալ, փոթորկել, ալեկոծել
see	տեսնել, նկատել, տեսնվել, հանդիպել, հասկանալ, ուղեկցել
segment	հատված, մաս, բլթակ, սեգմենտ
segregate	առանձին, անջատ, զատ, առանձնանալ  առանձնացնել, անջատ(վ)ել
segregation	առանձնացում, անջատում, զատում   խտրականություն
seigniorage	ֆեոդալի իրավունք, դրամ հատելու իրավունքի համար վճարվող հարկ
seignior	սենյոր, թագավորական իշխան
seine	տոպրակացանց, ուռկան
seismic	սեյսմիկ, երկրաշարժական
seisure	գրավում, զավթում, նվաճելը
seize	ճանկել, վերցնել, նվաճել, գրավել, զավթել, հասկանալ, տիրել, օգտվել
seldom	հազվադեպ, սակավադեպ, ուշուշ, ոչ հաճախ
selection	ընտրում, ընտրելը, ջոկում, ջոկելը, հավաքածու, ընտրություն, սելեկցիա
selective	ընտրող, տեսակավորող
select	ընտրել, ջոկել, տեսակավորել, ընտիր, ընտրված, ընտրյալ, բացառիկ
self-acting	ավտոմատիկ, ինքնաշարժ, ավտոմատ
self-assertion	սեփական իրավունքների պաշտպանություն
self-collected	հանգիստ, հանդարտ, եսամոլ
self-conceited	մեծամիտ, ինքնահավան
self-conceit	մեծամտություն, ինքնահավանություն
self-conscious	ամաչկոտ, քաշվող, ամոթխած
self-consistent	տրամաբանական, ամբողջական
self-contained	ինքնամփոփ, անհաղորդ
self-contered	եսակենտրոն, , էգոցենտրիկ
self-criticism	ինքնաքննադատություն
self-denial	ինքնահրաժարում, ինքնուրացում
self-determination	ինքնորոշում, վճռականություն
self-determined	անկախ, ինքնուրույն
self-educated	ինքնուս, ինքնուրույն սովորած
self-governed	ինքնավարություն ունեցող
self-governing	ինքնավար, ինքնակառավար
self-importance	մեծամտություն, ինքնահավանությւոն
self-interest	եսասիրություն, էգոիզմ, անձնական հետաքրքրություն, եսապաշտություն
selfishness	եսասիրություն, էգոիզմ, եսամոլություն
selfish	եսասիրական, անձնապաշտական, եսասեր, էգոիստ
self-loading	ինքնալից, ավտոմատիկ
self-made	ամեն ինչով իրեն պարտական
self-opinionated	ինքնավստահ, համառ
self-opinion	մեծամտություն, իր մասին մեծ կարծեք ունենալը
self-possessed	ինքնազուսպ, սառնասիրտ
self-possession	ինքնազսպում, սառնասրտություն, հավասարակշռություն
self-propelled	ինքնագնաց, ինքնաշարժ
self-regard	եսասիրություն, անձնապաշտություն, ինքնահարգում
self-reliant	ինքնավստահ, իր ուժերի վրա վստահ
self-sacrifice	անձնազոհություն
selfsame	ճիշտ նույն, հենց նույն
self-seeker	շահամոլ՝ շահասեր մարդ
self-seeking	շահամոլություն, շահասիրություն
self-service	ինքնասպասարկում
self-starter	ավտոմատ լարք՝ ստարտեր, ավտոմատ ձգան
self-styled	ինքնակոչ
self-taught	ինքնուս
self-teaching	ինքնուսուցում
self-willed	կամայական, ինքնակամ, քմահաճ
self-will	ինքնակամություն, կամայականություն
self winding	ավտոմատ լարքով
self-	ինքնա-
self	սեփական անձը, միապաղաղ
seller	վաճառող, գործակատար, վաճառվող ապրանք
sell-out	վաճառում, վաճառք
sell	վաճառել, ծախել, առեվտուր անել, խաբել, վաճառվել
semantics	իմաստաբանություն
semantic	իմաստաբանական
semaphore	սեմաֆոր, լուսազդանշան, ազդանշանում, ազդանշանել
semasiology	իմաստաբանություն
semblance	արտաքին տեսք, խաբուսիկություն առերեվույթ բան, նմանություն
semester	կիսամյակ, սեմեստր
semicircle	կիսաշրջան
semicolon	կետ-ստորակետ
seminary	սեմինարիա, հոգևոր սեմինարիա
seminar	սեմինար
semite	սեմիտ
semitic	սեմական լեզուներ, սեմիտական
semivowel	կիսաձայն
semi-	կիսա-
senate	սենատ, խորհուրդ
senatorial	սենատորական, սենատորի
senator	սենատոր
sender	ուղարկող անձ, հեռագրական ապարատհաղորդիչ
send-off	ճանապարհում, հրաժեշտ
send	ուղարկել, գցել, նետել, արձակել, հաղորդել
senile	ծերունական, ծերունու, ծեր զառամյալ
senility	ծերություն, զառամյալություն
seniority	ավագություն, ավագի պաշտոն
senior	մեծ, ավագ, պետ, տարիքով մեծ, ավարտական դասարանի աշակերտ
sensational	սենսացիոն, զգայացունց, շշմեցուցիչ
sensation-monger	սենսացիոն լուրեր տարածող անձ
sensation	զգայություն, զգացողություն, սենսացիա
senseless	անիմաստ, անմիտ, անբովանդակ, անզգա
sense	զգացում, զգայություն, իմաստ, կարծիք, իմանալ, հասկանալ, գիտակցել
sensibility	զգայունություն, նրբազգացությունգերզգայնություն, ճշգրտություն
sensible	խելացի, խելամիտ, բանական, գիտակցող
sensitive	զգայուն, դյուրազգաց, հեշտ վիրավորվող, դյուրազգայուն
sensitivity	զգայունություն,  զգացողություն
sensory	զգայական, զգացական
sensous	զգայական, զգացական, գեղասիրական
sensuality	ցանկասիրություն, հեշտասիրություն
sensual	զգայական, զգացական, հեշատամոլ
sentance	նախադասություն, դատավճիռ, ասույթ, դատապարտել
sententious	խրատական, բարոյախոսական
sentient	զգայունակ, զգայուն, դյուրազգաց
sentimentality	սենտիմենտալություն, գերզգայունություն
sentimental	զգայուն, դյուրազգայուն
sentiment	զգացում, զգացմունք, կարծիք, սենտիմենտալություն
sentinal	ժամապահ, պահապան, պաշտպան
sentry-box	պահակատնակ, պահակախցիկ
sentry	ժամապահ, պահակ, հերթապահ
sent	ուղարկել, գցել, նետել, արձակել, հաղորդել
separable	անջատելի, բաժանելի
separate	բաժան(վ)ել, անջատ(վ)ել, տեսակավորել, առանձին, անջատ, բաժանված
separation	բաժանում, անջատում, զատում, ապահարզան
separatist	սեպարատիստ, անջատվողական
separative	անջատման ձգտող
september	սեպտեմբեր, սեպտեմբերյան
septennial	յոթնամյա
septic	նեխային, սեպտիկ
sepulchral	գերեզմանի, շիրիմի, թաղման
sepulchre	դամբարան, գերեզման, շիրիմ
sepulture	թաղում, դամբարան, շիրիմ
sequel	շարունակություն.in the~այնուհետեվ, ապա, հետո, արդյունք, հետեվանք
sequence	հերթականություն, կարգ,  հետեվանք, արդյունք
sequential	հաջորդական, բխող, հետեվանք հանդիսացող
sequent	հետագա, հետեվյալ, հաջորդ, հետեվողհետեվանք
sequester	առանձնանալ, մեկուսանալ, հեռանալ բռնագրավել
sequoia	սեկվոյա
serb(ian)	սերբ, սերբուհի, սերբերեն, սերբական
serenade	սերենադա, ցայգերգ, ցայգանվագ սերենադա նվագելերգել
sereneness	հանդարտություն, խաղաղություն
serene	խաղաղ, անդորր, հստակ, ջինջ, պարզ, պայծառ
serenity	խաղաղություն, պարզություն
sere	թառամած
serfdom	ճորտատիրություն, ստրկություն
serf	ճորտ (գյուղացի), ստրուկ
sergeant	սերժանտ
serge	սարժ (բրդյա գործվածք)
serial	շարունակվող հրատարակություն   մաս-մաս հրատարակվող, սերիական, սերիայով արտադրվող հերթական (թվի, համարի մասին)
series	շարք, սերիա, կոմպլեկտ
seriously	լրջորեն, լուրջ
seriousness	լրջություն
serious	լուրջ, ծանրակշիռ, կարեվոր, վտանգավոր
serjeant-at-arms	հասարակական կարգը պահպանող պաշտոնյա
serjeant	դատական բարձրաստիճան պաշտոնյա
sermon	քարոզ
serous	շիճուկային
serpentine	օձի, օձային, օձաձեվ, ոլորմոլոր խորամանկ, նենգ, խարդախ, դավաճան
serpent	օձ, նենգ՝ թունոտ մարդ
serried	խիտ, ստվար, հոծ, փակ
serry	խռնվել, ամբոխվել, ժողովվել, կուտակվել
serum	շիճուկ
servant-girl	աղախին, սպասավորուհի
servant-maid	աղախին, սպասավորուհի
servant	ծառա, սպասավոր, աղախին, ծառայող, պաշտօնյա
server	հատուկ պրոցեսոր (տեղայնացված հաշվողական ցանցի մի հանգույցը)
serve	ծառայել, պետք գալ, մատուցել, սպասարկել
serviceable	օգտակար, պիտանի, ամուր, դիմացկունուշադիր
serviceman	զինծառայող
service pipe	ջրատար կամ գազատար խողովակ
service-record	ծառայության ցուցակ, զինվորական գրքույկ
service	ծառայություն, սպասարկում, երթեվեկություն, օգնություն, սպասք
serviette	անձեռոցիկ
servile	ստրկաբարո, շողոքորթ, ստորաքարշ
servility	ստրկաբարոյություն, ստորաքարշություն
servitor	ծառա, մերձավորմոտիկ անձ
servitude	ստրկություն, ստրկացում, կախվածություն
sesame	քնջութ
sessional	սեսիոն, նստաշրջան
session	նիստ, նստաշրջան, սեսիա, ուսումնական տարի
set-back	անհաջողության կասեցում, խափանում, արգելք
set-down	հակահարված, կտրուկ մերժում
set-off	հակակշիռ, հակադրություն, ելուստ
set-out	սկիզբ, ցուցադրում
settee	բազմոց, դիվան
setter	սետտեր (որսորդական շան տեսակ)
setting	շրջապատ, շրջանակ, մայրամուտ
settlement	բնակեցում, գաղութաբնակեցում
settler	նորաբնակ, նորաբնակիչ
settle	վճռել, լուծել, պայմանավորվել, բնակեցնել, վճարել
settling	նստում, նստեցում, իջնելը, նստվածքմրուր
set-to	կռիվ, տուրուդմբոց
set-up	կառուցվածք, հորինվածք, կերտվածք, մատչ, վեհակեցություն
set	դնել, տեղավորել, գործի անցնել, տնկել, մայր մտնել, առադրել, նախօրոք նշանակված, քարացած, վճռական, կայուն, կարծրացած
sevenfold	յոթնապատիկ, յոթ անգամ(ավելի)
